"","Plot.Name","Plot.Number","Artificial.Cover.Object.Number","Year","Date","Time","Survey.Number","Eastern.Redback.Salamander.Count","Redback.form.of.Eastern.Redback.Salamander.Count","Leadback.form.of.Eastern.Redback.Salamander.Count","Artificial.Cover.Object.Age..year.s..","Observer.Names","Precipitation.in.the.Last.24.hours..mm.","Air.Temperature..degC.","Soil.Temperature..degC.","Beaufort.Sky.Class","Beaufort.Wind.Class","Soil.Moisture","Soil.pH"
"561","Emmett Lake","01 02","29","2009","07/05/2009","13:30","2","1","1","0","6","M.DesJardine","3.4","21.7","13","0","N/A","N/A","N/A"
"562","Emmett Lake","01 02","30","2009","07/05/2009","13:30","2","2","2","0","6","M.DesJardine","3.4","21.7","13","0","N/A","N/A","N/A"
"563","Emmett Lake","01 02","32","2009","07/05/2009","13:30","2","2","1","1","6","M.DesJardine","3.4","21.7","13","0","N/A","N/A","N/A"
"564","Emmett Lake","01 02","33","2009","07/05/2009","13:30","2","2","1","1","6","M.DesJardine","3.4","21.7","13","0","N/A","N/A","N/A"
"565","Emmett Lake","01 02","36","2009","07/05/2009","13:30","2","2","2","0","6","M.DesJardine","3.4","21.7","13","0","N/A","N/A","N/A"
"566","South Cameron Lake","01 07","8","2009","25/05/2009","11:00","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"567","South Cameron Lake","01 07","12","2009","25/05/2009","11:00","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"568","South Cameron Lake","01 07","16","2009","25/05/2009","11:00","3","1","0","1","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"569","South Cameron Lake","01 07","17","2009","25/05/2009","11:00","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"570","South Cameron Lake","01 07","21","2009","25/05/2009","11:00","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"571","South Cameron Lake","01 07","23","2009","25/05/2009","11:00","3","2","1","1","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"572","South Cameron Lake","01 07","24","2009","25/05/2009","11:00","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"573","South Cameron Lake","01 07","26","2009","25/05/2009","11:00","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"574","South Cameron Lake","01 07","27","2009","25/05/2009","11:00","3","2","1","1","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"575","South Cameron Lake","01 07","31","2009","25/05/2009","11:00","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","12.3","6","3","N/A","N/A","N/A"
"576","Cameron Lake Dunes","01 01","2","2009","25/05/2009","10:24","3","3","3","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"577","Cameron Lake Dunes","01 01","5","2009","25/05/2009","10:24","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"578","Cameron Lake Dunes","01 01","12","2009","25/05/2009","10:24","3","2","1","1","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"579","Cameron Lake Dunes","01 01","13","2009","25/05/2009","10:24","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"580","Cameron Lake Dunes","01 01","17","2009","25/05/2009","10:24","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"581","Cameron Lake Dunes","01 01","19","2009","25/05/2009","10:24","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"582","Cameron Lake Dunes","01 01","21","2009","25/05/2009","10:24","3","3","3","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"583","Cameron Lake Dunes","01 01","22","2009","25/05/2009","10:24","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"584","Cameron Lake Dunes","01 01","23","2009","25/05/2009","10:24","3","3","3","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"585","Cameron Lake Dunes","01 01","25","2009","25/05/2009","10:24","3","3","3","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"586","Cameron Lake Dunes","01 01","26","2009","25/05/2009","10:24","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"587","Cameron Lake Dunes","01 01","27","2009","25/05/2009","10:24","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"588","Cameron Lake Dunes","01 01","31","2009","25/05/2009","10:24","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"589","Cameron Lake Dunes","01 01","36","2009","25/05/2009","10:24","3","1","0","1","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"590","Cameron Lake Dunes","01 01","40","2009","25/05/2009","10:24","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","15","10","3","N/A","N/A","N/A"
"591","Emmett Lake","01 02","1","2009","25/05/2009","11:50","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"592","Emmett Lake","01 02","3","2009","25/05/2009","11:50","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"593","Emmett Lake","01 02","6","2009","25/05/2009","11:50","3","2","0","2","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"594","Emmett Lake","01 02","8","2009","25/05/2009","11:50","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"595","Emmett Lake","01 02","11","2009","25/05/2009","11:50","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"596","Emmett Lake","01 02","12","2009","25/05/2009","11:50","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"597","Emmett Lake","01 02","13","2009","25/05/2009","11:50","3","3","2","1","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"598","Emmett Lake","01 02","16","2009","25/05/2009","11:50","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"599","Emmett Lake","01 02","19","2009","25/05/2009","11:50","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"600","Emmett Lake","01 02","20","2009","25/05/2009","11:50","3","3","3","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"601","Emmett Lake","01 02","21","2009","25/05/2009","11:50","3","2","1","1","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"602","Emmett Lake","01 02","24","2009","25/05/2009","11:50","3","2","1","1","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"603","Emmett Lake","01 02","25","2009","25/05/2009","11:50","3","3","3","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"604","Emmett Lake","01 02","28","2009","25/05/2009","11:50","3","2","1","1","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"605","Emmett Lake","01 02","30","2009","25/05/2009","11:50","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"606","Emmett Lake","01 02","31","2009","25/05/2009","11:50","3","1","0","1","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"607","Emmett Lake","01 02","32","2009","25/05/2009","11:50","3","1","0","1","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"608","Emmett Lake","01 02","36","2009","25/05/2009","11:50","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"609","Emmett Lake","01 02","37","2009","25/05/2009","11:50","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","13.9","8","3","N/A","N/A","N/A"
"610","Pendall Point","01 08","10","2009","25/05/2009","09:23","3","1","0","0","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"611","Pendall Point","01 08","11","2009","25/05/2009","09:23","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"612","Pendall Point","01 08","13","2009","25/05/2009","09:23","3","3","2","1","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"613","Pendall Point","01 08","14","2009","25/05/2009","09:23","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"614","Pendall Point","01 08","16","2009","25/05/2009","09:23","3","1","0","1","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"615","Pendall Point","01 08","21","2009","25/05/2009","09:23","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"616","Pendall Point","01 08","23","2009","25/05/2009","09:23","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"617","Pendall Point","01 08","26","2009","25/05/2009","09:23","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"618","Pendall Point","01 08","29","2009","25/05/2009","09:23","3","1","1","0","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"619","Pendall Point","01 08","31","2009","25/05/2009","09:23","3","1","0","1","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"620","Pendall Point","01 08","38","2009","25/05/2009","09:23","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"621","Pendall Point","01 08","39","2009","25/05/2009","09:23","3","2","2","0","6","M.Patrkeev/M.DesJardine","0","11.6","8","4","N/A","N/A","N/A"
"622","Pendall Point","01 08","6","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"623","Pendall Point","01 08","7","2009","04/06/2009","14:15","4","1","0","1","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"624","Pendall Point","01 08","10","2009","04/06/2009","14:15","4","2","2","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"625","Pendall Point","01 08","11","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"626","Pendall Point","01 08","12","2009","04/06/2009","14:15","4","1","0","1","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"627","Pendall Point","01 08","13","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"628","Pendall Point","01 08","14","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"629","Pendall Point","01 08","15","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"630","Pendall Point","01 08","23","2009","04/06/2009","14:15","4","2","2","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"631","Pendall Point","01 08","24","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"632","Pendall Point","01 08","28","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"633","Pendall Point","01 08","31","2009","04/06/2009","14:15","4","1","0","1","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"634","Pendall Point","01 08","32","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"635","Pendall Point","01 08","39","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"636","Pendall Point","01 08","40","2009","04/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","13.4","7","1","N/A","N/A","N/A"
"637","Cameron Lake Dunes","01 01","3","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"638","Cameron Lake Dunes","01 01","5","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"639","Cameron Lake Dunes","01 01","6","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"640","Cameron Lake Dunes","01 01","8","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"641","Cameron Lake Dunes","01 01","12","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"642","Cameron Lake Dunes","01 01","16","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"643","Cameron Lake Dunes","01 01","21","2009","05/06/2009","14:15","4","2","2","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"644","Cameron Lake Dunes","01 01","22","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"645","Cameron Lake Dunes","01 01","23","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"646","Cameron Lake Dunes","01 01","25","2009","05/06/2009","14:15","4","2","2","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"647","Cameron Lake Dunes","01 01","26","2009","05/06/2009","14:15","4","2","2","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"648","Cameron Lake Dunes","01 01","27","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"649","Cameron Lake Dunes","01 01","30","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"650","Cameron Lake Dunes","01 01","32","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"651","Cameron Lake Dunes","01 01","37","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"652","Cameron Lake Dunes","01 01","40","2009","05/06/2009","14:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.6","11","1","N/A","N/A","N/A"
"653","South Cameron Lake","01 07","4","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"654","South Cameron Lake","01 07","8","2009","04/06/2009","15:15","4","2","2","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"655","South Cameron Lake","01 07","9","2009","04/06/2009","15:15","4","1","0","1","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"656","South Cameron Lake","01 07","10","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"657","South Cameron Lake","01 07","12","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"658","South Cameron Lake","01 07","15","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"659","South Cameron Lake","01 07","17","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"660","South Cameron Lake","01 07","20","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"661","South Cameron Lake","01 07","21","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"662","South Cameron Lake","01 07","23","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"663","South Cameron Lake","01 07","24","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"664","South Cameron Lake","01 07","27","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"665","South Cameron Lake","01 07","28","2009","04/06/2009","15:15","4","2","1","1","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"666","South Cameron Lake","01 07","31","2009","04/06/2009","15:15","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18","12","0","N/A","N/A","N/A"
"667","Emmett Lake","01 02","1","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"668","Emmett Lake","01 02","2","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"669","Emmett Lake","01 02","8","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"670","Emmett Lake","01 02","9","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"671","Emmett Lake","01 02","11","2009","04/06/2009","11:40","4","1","0","1","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"672","Emmett Lake","01 02","12","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"673","Emmett Lake","01 02","13","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"674","Emmett Lake","01 02","16","2009","04/06/2009","11:40","4","1","0","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"675","Emmett Lake","01 02","18","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"676","Emmett Lake","01 02","19","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"677","Emmett Lake","01 02","21","2009","04/06/2009","11:40","4","1","0","1","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"678","Emmett Lake","01 02","22","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"679","Emmett Lake","01 02","23","2009","04/06/2009","11:40","4","2","2","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"680","Emmett Lake","01 02","25","2009","04/06/2009","11:40","4","2","2","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"681","Emmett Lake","01 02","28","2009","04/06/2009","11:40","4","3","3","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"682","Emmett Lake","01 02","30","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"683","Emmett Lake","01 02","32","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"684","Emmett Lake","01 02","35","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"685","Emmett Lake","01 02","36","2009","04/06/2009","11:40","4","1","1","0","6","M.Patrkeev/M.DesJardine","0","18.4","15","0","N/A","N/A","N/A"
"686","Emmett Lake","01 02","1","2010","13/04/2010","11:10","1","1","1","0","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"687","Emmett Lake","01 02","3","2010","13/04/2010","11:10","1","2","2","0","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"688","Emmett Lake","01 02","6","2010","13/04/2010","11:10","1","2","0","2","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"689","Emmett Lake","01 02","7","2010","13/04/2010","11:10","1","1","1","0","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"690","Emmett Lake","01 02","8","2010","13/04/2010","11:10","1","1","1","0","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"691","Emmett Lake","01 02","10","2010","13/04/2010","11:10","1","1","1","0","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"692","Emmett Lake","01 02","11","2010","13/04/2010","11:10","1","2","1","1","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"693","Emmett Lake","01 02","12","2010","13/04/2010","11:10","1","2","2","0","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"694","Emmett Lake","01 02","15","2010","13/04/2010","11:10","1","1","1","0","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"695","Emmett Lake","01 02","17","2010","13/04/2010","11:10","1","2","0","2","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
"696","Emmett Lake","01 02","20","2010","13/04/2010","11:10","1","2","1","1","7","M.Patrkeev/K. Muma","0","9","9","0","1","N/A","N/A"
